package,fun_name,file,line1,col1,line2,col2,call_fun_name,args
metafor,rma.mv,NA,NA,NA,NA,NA,eval,parse(text = optcall)
metafor,rma.mv,NA,NA,NA,NA,NA,eval,"parse(text = paste0(""list("", ddd$outlist, "")""))"
metafor,profile.rma.mv,NA,NA,NA,NA,NA,eval,mc.vc
metafor,profile.rma.mv,NA,NA,NA,NA,NA,eval,mc.vc
metafor,profile.rma.mv,NA,NA,NA,NA,NA,eval,mc.vc
metafor,profile.rma.mv,NA,NA,NA,NA,NA,eval,mc.vc
metafor,profile.rma.mv,NA,NA,NA,NA,NA,eval,mc.vc
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.slab, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.subset, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.ai, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.bi, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.ci, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.di, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.n1i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.n2i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.x1i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.x2i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.t1i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.t2i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.m1i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.m2i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.sd1i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.sd2i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.n1i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.n2i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.ri, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.xi, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.mi, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.xi, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.ti, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.mi, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.sdi, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.m1i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.m2i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.sd1i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.sd2i, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.ri, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.ai, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.mi, data, sys.frame(sys.parent())"
metafor,to.long,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,confint.rma.mv,NA,NA,NA,NA,NA,eval,cl.vc
metafor,confint.rma.mv,NA,NA,NA,NA,NA,eval,cl.vc
metafor,confint.rma.mv,NA,NA,NA,NA,NA,eval,cl.vc
metafor,confint.rma.mv,NA,NA,NA,NA,NA,eval,cl.vc
metafor,confint.rma.mv,NA,NA,NA,NA,NA,eval,cl.vc
metafor,update.rma,NA,NA,NA,NA,NA,eval,"call, parent.frame()"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.slab, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.subset, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.mods, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.ai, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.bi, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.ci, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.di, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.n1i, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.n2i, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.x1i, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.x2i, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.t1i, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.t2i, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.xi, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.mi, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.xi, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"mf.ti, data, sys.frame(sys.parent())"
metafor,rma.glmm,NA,NA,NA,NA,NA,eval,"parse(text = paste0(""list("", ddd$outlist, "")""))"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.yi, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.weights, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.slab, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.subset, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.mods, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.scale, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.vi, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.sei, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ai, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.bi, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ci, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.di, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.n1i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.n2i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.x1i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.x2i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.t1i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.t2i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.m1i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.m2i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.sd1i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.sd2i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.n1i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.n2i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ri, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ti, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.r2i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.mi, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.xi, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.mi, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.xi, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ti, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.mi, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.sdi, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.m1i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.m2i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.sd1i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.sd2i, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ri, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ai, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.mi, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,"mf.ni, data, sys.frame(sys.parent())"
metafor,rma,NA,NA,NA,NA,NA,eval,parse(text = optcall)
metafor,rma,NA,NA,NA,NA,NA,eval,"parse(text = paste0(""list("", ddd$outlist, "")""))"
mice,bwplot.mids,NA,NA,NA,NA,NA,eval,"substitute(na.groups), r, parent.frame()"
mice,bwplot.mids,NA,NA,NA,NA,NA,eval,"nagp, r, parent.frame()"
mice,bwplot.mids,NA,NA,NA,NA,NA,eval,"substitute(groups), cd, parent.frame()"
mice,bwplot.mids,NA,NA,NA,NA,NA,eval,"ngp, cd, parent.frame()"
mice,bwplot.mids,NA,NA,NA,NA,NA,eval,"substitute(subset), cd, parent.frame()"
mice,bwplot.mids,NA,NA,NA,NA,NA,eval,"ss, cd, parent.frame()"
mice,mice.impute.mnar.logreg,NA,NA,NA,NA,NA,eval,expr
mice,sampler,/tmp/Rtmp3PWG6O/R.INSTALL3fcc64ab70a6a/mice/R/sampler.R,85,17,85,39,eval,parse(text = cmd)
mice,densityplot.mids,NA,NA,NA,NA,NA,eval,"substitute(na.groups), r, parent.frame()"
mice,densityplot.mids,NA,NA,NA,NA,NA,eval,"nagp, r, parent.frame()"
mice,densityplot.mids,NA,NA,NA,NA,NA,eval,"substitute(groups), cd, parent.frame()"
mice,densityplot.mids,NA,NA,NA,NA,NA,eval,"ngp, cd, parent.frame()"
mice,densityplot.mids,NA,NA,NA,NA,NA,eval,"substitute(subset), cd, parent.frame()"
mice,densityplot.mids,NA,NA,NA,NA,NA,eval,"ss, cd, parent.frame()"
mice,xyplot.mids,NA,NA,NA,NA,NA,eval,"substitute(na.groups), r, parent.frame()"
mice,xyplot.mids,NA,NA,NA,NA,NA,eval,"nagp, r, parent.frame()"
mice,xyplot.mids,NA,NA,NA,NA,NA,eval,"substitute(groups), cd, parent.frame()"
mice,xyplot.mids,NA,NA,NA,NA,NA,eval,"ngp, cd, parent.frame()"
mice,xyplot.mids,NA,NA,NA,NA,NA,eval,"substitute(subset), cd, parent.frame()"
mice,xyplot.mids,NA,NA,NA,NA,NA,eval,"ss, cd, parent.frame()"
mice,mice.impute.logreg.boot,NA,NA,NA,NA,NA,eval,expr
mice,stripplot.mids,NA,NA,NA,NA,NA,eval,"substitute(na.groups), r, parent.frame()"
mice,stripplot.mids,NA,NA,NA,NA,NA,eval,"nagp, r, parent.frame()"
mice,stripplot.mids,NA,NA,NA,NA,NA,eval,"substitute(groups), cd, parent.frame()"
mice,stripplot.mids,NA,NA,NA,NA,NA,eval,"ngp, cd, parent.frame()"
mice,stripplot.mids,NA,NA,NA,NA,NA,eval,"substitute(subset), cd, parent.frame()"
mice,stripplot.mids,NA,NA,NA,NA,NA,eval,"ss, cd, parent.frame()"
mice,mice.impute.logreg,NA,NA,NA,NA,NA,eval,expr
mice,with.mids,NA,NA,NA,NA,NA,eval,"substitute(expr), data.i, parent.frame()"
mice,with.mids,NA,NA,NA,NA,NA,eval,"analyses[[i]], data.i, parent.frame()"
minpack.lm,nlsLM,NA,NA,NA,NA,NA,eval,"as.name(var), data, env"
minpack.lm,nlsLM,NA,NA,NA,NA,NA,eval,"formula[[2L]], data, env"
minpack.lm,nlsLM,NA,NA,NA,NA,NA,eval,"formula[[3L]], data, startEnv"
minpack.lm,nlsLM,NA,NA,NA,NA,NA,eval,"substitute(weights), data, environment(formula)"
minpack.lm,nlsLM,NA,NA,NA,NA,NA,eval.parent,mf
minpack.lm,nlsLM,NA,NA,NA,NA,NA,eval,"as.name(var), data, env"
minpack.lm,nlsLM,NA,NA,NA,NA,NA,eval,"formula[[2L]], mf"
minpack.lm,nlsLM,NA,NA,NA,NA,NA,eval,"formula[[3L]], mf, environment(formula)"
minpack.lm,wfct,NA,NA,NA,NA,NA,eval,DATA
minpack.lm,wfct,NA,NA,NA,NA,NA,eval,mc2
minpack.lm,wfct,NA,NA,NA,NA,NA,eval,"parse(text = expr), newEnv"
minpack.lm,nlsModel,NA,NA,NA,NA,NA,eval,"form[[2L]], env"
minpack.lm,nlsModel,NA,NA,NA,NA,NA,eval,"form[[3L]], env"
minpack.lm,nlsModel,NA,NA,NA,NA,NA,eval,"form[[3L]], env"
minpack.lm,nlsModel,NA,NA,NA,NA,NA,eval,gradCall
minpack.lm,nlsModel,NA,NA,NA,NA,NA,eval,"form[[3L]], as.list(newdata), env"
mlogit,update.mlogit,/tmp/Rtmp848TIX/R.INSTALL12aaa442e4cac/mlogit/R/methods.R,96,5,96,30,eval,"call, parent.frame()"
mlogit,scoretest.mlogit,NA,NA,NA,NA,NA,eval,"mc, parent.frame()"
mlogit,mlogit.start,NA,NA,NA,NA,NA,eval,"callst, parent.frame()"
mlogit,mlogit.data,NA,NA,NA,NA,NA,eval,"sub_call, parent.frame()"
mlogit,mlogit.data,NA,NA,NA,NA,NA,eval,"dfa[[i]], parent.frame()"
mlogit,mlogit,NA,NA,NA,NA,NA,eval,"sub_call, parent.frame()"
mlogit,mlogit,NA,NA,NA,NA,NA,eval,"mldata, parent.frame()"
mlogit,mlogit,NA,NA,NA,NA,NA,eval,"mf, parent.frame()"
mlogit,mlogit,NA,NA,NA,NA,NA,eval,opt$constPar
mlogit,mlogit,NA,NA,NA,NA,NA,eval,"opt, sys.frame(which = nframe)"
mlogit,mlogit,NA,NA,NA,NA,NA,eval,"opt, sys.frame(which = nframe)"
mlogit,numderiv,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
mlogit,numderiv,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
mlogit,mlogit.optim,NA,NA,NA,NA,NA,eval,"f, parent.frame()"
mlogit,mlogit.optim,NA,NA,NA,NA,NA,eval,"nd, parent.frame()"
mlogit,mlogit.optim,NA,NA,NA,NA,NA,eval,"f, parent.frame()"
mlr,capture.output,NA,NA,NA,NA,NA,eval,"expr, pf"
mlr,learnerArgsToControl,/tmp/RtmplTh5Ik/R.INSTALL2f53a772fada8/mlr/R/learnerArgsToControl.R,19,7,20,31,eval,"substitute(missing(symbol), list(symbol = arg)), parent.frame()"
mlr,learnerArgsToControl,NA,NA,NA,NA,NA,eval,"arg, parent.frame()"
mnormt,mom2cum,/tmp/RtmplS7Pf9/R.INSTALL3ce6958ed50e8/mnormt/R/truncNT.R,83,6,83,68,eval,"str2expression(paste(array, ""["", subs.char, ""]"", sep = """"))"
modeltools,ModelEnvFormula,NA,NA,NA,NA,NA,eval,"mf, frame, enclos"
modeltools,ModelEnvFormula,NA,NA,NA,NA,NA,eval,"mf, frame, enclos"
msm,MatrixExp,NA,NA,NA,NA,NA,eval,formals(expm::expm)$method
msm,crudeinits.msm,NA,NA,NA,NA,NA,eval,"substitute(subject), as.list(data), parent.frame()"
msm,statetable.msm,NA,NA,NA,NA,NA,eval,"substitute(state), data, parent.frame()"
msm,statetable.msm,NA,NA,NA,NA,NA,eval,"substitute(subject), data, parent.frame()"
msm,draic.msm,NA,NA,NA,NA,NA,eval,call
msm,pearson.boot.msm,NA,NA,NA,NA,NA,eval,x$call
msm,plotprog.msm,NA,NA,NA,NA,NA,eval,"substitute(subject), as.list(data), parent.frame()"
msm,msm,NA,NA,NA,NA,NA,eval,"substitute(subject), data, parent.frame()"
msm,msm,NA,NA,NA,NA,NA,eval,"temp, parent.frame()"
msm,msm,NA,NA,NA,NA,NA,eval,"temp, parent.frame()"
msm,msm,NA,NA,NA,NA,NA,eval,"substitute(obstype), data, parent.frame()"
msm,deltamethod,NA,NA,NA,NA,NA,eval,"deriv(form, syms)"
msm,boot.msm,NA,NA,NA,NA,NA,eval,x$call
msm,drlcv.msm,NA,NA,NA,NA,NA,eval,call
msm,drlcv.msm,NA,NA,NA,NA,NA,eval,call
msm,drlcv.msm,NA,NA,NA,NA,NA,eval,call
msm,drlcv.msm,NA,NA,NA,NA,NA,eval,call
msm,drlcv.msm,NA,NA,NA,NA,NA,eval,call
multcomp,mcp2matrix,NA,NA,NA,NA,NA,eval,formals(contrMat)$type
multcomp,mcp2matrix2,NA,NA,NA,NA,NA,eval,formals(contrMat)$type
network,plot.network.default,NA,NA,NA,NA,NA,eval.parent,cl
network,plot.network.default,NA,NA,NA,NA,NA,eval.parent,cl
network,network.incidence,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", gn, g)"
network,permute.vertexIDs,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,set.network.attribute,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,set.edge.attribute,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,delete.edge.attribute,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,add.edge.network,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,add.edge,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,add.edges.network,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,add.vertices.network,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,delete.edges,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,set.vertex.attribute,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,delete.vertices,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,set.edge.value,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,add.edges,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,network.bipartite,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", gn, g)"
network,add.vertices,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,network.adjacency,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", gn, g)"
network,network.edgelist,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", gn, g)"
network,delete.vertex.attribute,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
network,delete.network.attribute,NA,NA,NA,NA,NA,eval.parent,"call(""<-"", xn, x)"
nlme,nonlinModel,NA,NA,NA,NA,NA,eval,"modelExpression, env"
nlme,nonlinModel,NA,NA,NA,NA,NA,eval,"modelExpression, env"
nlme,anova.gls,/tmp/RtmpPXAqyf/R.INSTALL5a4c25c7d711/nlme/R/gls.R,545,9,545,25,eval.parent,Call
nlme,nlsList.selfStart,NA,NA,NA,NA,NA,eval,marg
nlme,formula.nlsList,/tmp/RtmpPXAqyf/R.INSTALL5a4c25c7d711/nlme/R/nlsList.R,129,3,129,51,eval,"attr(x, ""call"")[[""model""]]"
nlme,formula.pdBlocked,/tmp/RtmpPXAqyf/R.INSTALL5a4c25c7d711/nlme/R/pdMat.R,2015,3,2015,37,eval,"parse(text = paste(""~"", aux))"
nlme,update.varFunc,NA,NA,NA,NA,NA,eval,"getCovariateFormula(object)[[2]], data"
nlme,qqnorm.lmList,NA,NA,NA,NA,NA,eval,"alist, sys.parent(1)"
nlme,qqnorm.lmList,NA,NA,NA,NA,NA,eval,"covF[[2]], data"
nlme,qqnorm.lmList,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(id)[[2]], data"
nlme,qqnorm.lmList,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(idLabels)[[2]], data"
nlme,qqnorm.lmList,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(id)[[2]], data"
nlme,qqnorm.lmList,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(idLabels)[[2]], data"
nlme,qqnorm.lmList,NA,NA,NA,NA,NA,eval,parse(text = dform)
nlme,ranef.lme,/tmp/RtmpPXAqyf/R.INSTALL5a4c25c7d711/nlme/R/lme.R,2433,17,2433,48,eval,"object$call[[""naPattern""]]"
nlme,ranef.lme,NA,NA,NA,NA,NA,eval,"subset[[2L]], data"
nlme,update.gls,NA,NA,NA,NA,NA,eval,"call, parent.frame()"
nlme,comparePred.lmList,NA,NA,NA,NA,NA,eval,object1$call$data
nlme,comparePred.lmList,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(primary)[[2]], eval(object1$call$data)"
nlme,nmGroupedData,NA,NA,NA,NA,NA,local,"{    N <- -1L    while (identical(sys.call(N)[[1]], quote(eval))) N <- N - 1L    identical(.sf <- sys.function(N), groupedData) || identical(environment(.sf), .ns) || identical(environment(sys.function(N - 1L)), .ns) || identical(environment(sys.function(N -         2L)), .ns)}"
nlme,update.lmList,NA,NA,NA,NA,NA,eval,"call, parent.frame()"
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,"model, dframe"
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,"model, dframe"
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,"parse(text = paste0(""~1 |"", deparse(groups[[2]])))"
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,model[[3]][[1]]
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,nlsLCall
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,nlmeCall
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,"parse(text = paste0(""list("", paste(paste(all.vars(fix.i[[2]]), deparse(fix.i[[3]]), sep = ""~""), collapse = "",""), "")""))"
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,fix.i
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,ranForm[[i]][[j]]
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,parse(text = frm)
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,parse(text = frm)
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,"parse(text = paste(""~1"", deparse(groups[[2]]), sep = ""|""))"
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(naPattern)[[2]], dataMix"
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,"model[[2]], dataMixShrunk"
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,"parse(text = nm), data"
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,"model, data.frame(data, pars)"
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,"model, data.frame(data, getParsNlme(plist, fmap, rmapRel, bmap, groups, beta, bvec, b, level, N))"
nlme,nlme.formula,NA,NA,NA,NA,NA,eval,"modelExpression[[2]], nlEnv"
nlme,groupedData,/tmp/RtmpPXAqyf/R.INSTALL5a4c25c7d711/nlme/R/groupedData.R,41,3,41,37,eval,"mCall, parent.frame()"
nlme,update.nlsList,NA,NA,NA,NA,NA,eval,"call, parent.frame()"
nlme,plot.nfnGroupedData,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(inner)[[2]], x"
nlme,plot.nfnGroupedData,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(inner)[[2]], x"
nlme,qqnorm.lme,NA,NA,NA,NA,NA,eval,"alist, sys.parent(1)"
nlme,qqnorm.lme,NA,NA,NA,NA,NA,eval,"covF[[2L]], data"
nlme,qqnorm.lme,NA,NA,NA,NA,NA,eval,"substitute(.y ~ .x | G, list(G = grp[[2L]]))"
nlme,qqnorm.lme,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(id)[[2L]], data"
nlme,qqnorm.lme,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(idLabels)[[2L]], data"
nlme,qqnorm.lme,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(id)[[2L]], data"
nlme,qqnorm.lme,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(idLabels)[[2L]], data"
nlme,formula.nlme,/tmp/RtmpPXAqyf/R.INSTALL5a4c25c7d711/nlme/R/nlme.R,1087,17,1087,56,eval,"x$call[[""model""]]"
nlme,getCovariateFormula,/tmp/RtmpPXAqyf/R.INSTALL5a4c25c7d711/nlme/R/newFunc.R,195,3,195,25,eval,substitute(~form)
nlme,qqnorm.nls,NA,NA,NA,NA,NA,eval,"alist, sys.parent(1)"
nlme,qqnorm.nls,NA,NA,NA,NA,NA,eval,"covF[[2]], data"
nlme,qqnorm.nls,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(id)[[2]], data"
nlme,qqnorm.nls,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(idLabels)[[2]], data"
nlme,qqnorm.nls,NA,NA,NA,NA,NA,eval,parse(text = dform)
nlme,qqnorm.gls,NA,NA,NA,NA,NA,eval,"alist, sys.parent(1)"
nlme,qqnorm.gls,NA,NA,NA,NA,NA,eval,"covF[[2]], data"
nlme,qqnorm.gls,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(id)[[2]], data"
nlme,qqnorm.gls,NA,NA,NA,NA,NA,eval,"asOneSidedFormula(idLabels)[[2]], data"
